地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 俄罗斯'],['丹尼拉·科兹洛夫斯基'],['137'],"['06', '04']","['丹尼拉·科兹洛夫斯基', '伊琳娜·戈尔巴乔娃', '安德烈·斯莫利亚科夫', '奥莉亚·祖耶娃', '弗拉基米尔·伊利因', '维伦·巴比切夫', '维克多·维尔比斯基', '维塔利亚·安德烈夫']",['最后一球 Тренер'],"['剧情', '运动']",['7.5'],['8064'],[' 俄语']
[' 印度'],['卓娅·阿赫塔尔'],['153'],[],"['兰维尔·辛格', '阿莉雅·布哈特', '希坦特·查杜尔韦迪', '维贾伊·拉齐', '阿姆鲁塔·苏巴什', '维杰·维玛', '卡琪·柯切林', '伊赫拉·克汗', '谢巴·查达', '乔蒂·苏巴', '拉胡尔·皮斯克', '纳库尔·萨赫德娃', '舒蒂·乔汉', '艾西瓦娅·德赛', '库布拉·萨特', '索纳利·萨查德夫']",['印度有嘻哈 गली बॉय'],"['剧情', '音乐']",['7.5'],['3926'],[' 印地语']
[' 日本'],['山崎贵'],['130'],[],"['菅田将晖', '馆博', '滨边美波', '柄本佑', '小林克也', '小日向文世', '国村隼', '桥爪功', '田中泯']",['阿基米德大战 アルキメデスの大戦'],"['剧情', '战争']",['7.5'],['7541'],[' 日语']
[' 美国'],['理查德·林克莱特'],['109'],[],"['凯特·布兰切特', '朱迪·格雷尔', '克里斯汀·韦格', '劳伦斯·菲什伯恩', '特罗伊安·艾夫瑞·贝利萨里奥', '比利·克鲁德普', '约翰内斯·豪克尔·约翰内森', '詹姆斯·乌尔班尼亚克', '凯特·伊斯顿', '理查德·罗比查乌克斯', '艾玛·尼尔森', '李·哈林顿', '理查德·巴洛', '威廉·卡尼亚', '克劳迪娅·多米特', 'Zoe Chao', 'Lana Young', 'Katelyn Statton', 'Zachary Davis Brown']","['伯纳黛特你去了哪 Where&#39;d You Go, Bernadette']","['剧情', '喜剧']",['7.5'],['13213'],[' 英语']
[' 英国'],['鲁伯特·古尔德'],['118'],[],"['蕾妮·齐薇格', '贝拉·拉姆齐', '卢夫斯·塞维尔', '杰西·巴克利', '迈克尔·刚本', '勒温·劳埃德', '芬·维特洛克', '安迪·尼曼', '费奈拉·伍尔加', '罗伊斯·皮尔逊', '约翰·达格尔什', '菲尔·邓斯特', '露西·拉塞尔', '嘉玛-莉亚·德弗罗', '菲利普·斯波', '蒂姆·埃亨', '宾利·卡鲁', '朱利安·费罗', '伊斯雷尔·鲁兹']",['朱迪 Judy'],"['剧情', '爱情', '传记']",['7.5'],['26385'],[' 英语']
[' 韩国'],['李智媛'],['98'],['10'],"['韩智敏', '金诗雅', '李熙俊', '权素贤', '白秀章', '金善映', '全锡浩', '李周英', '赵敏俊', ' 金俊范', '郑京虎', '金浩昌', '刘贞莱', '尹颂雅', '琴东贤', '李静恩', '张荣男']",['白小姐 미쓰백'],['剧情'],['7.4'],['6772'],[' 韩语']
[' 韩国'],['李宰圭'],['115'],['10'],"['柳海真', '赵震雄', '李瑞镇', '廉晶雅', '金智秀', '宋昰昀', '尹敬浩', '智友']",['完美的他人 완벽한타인'],"['剧情', '喜剧']",['7.4'],['16602'],[' 韩语']
[' 法国'],['克洛德·勒卢什'],['90'],[],"['让-路易·特兰蒂尼昂', '阿努克·艾梅', '玛丽安娜·德尼库尔', '莫妮卡·贝鲁奇', '苏德·阿米多', 'Antoine Sire', 'Tess Lauvergne', 'Vincent Vinel', 'Bernard Warnas', 'Laurent Dassault', 'Laurent Prudhomme', 'Benjamin Patou', 'Jean-Yves Cressenville']",['最美年华 Les plus belles années d&#39;une vie'],"['剧情', '爱情']",['7.4'],['578'],[' 法语']
[' 瑞典 / 德国 / 挪威'],['罗伊·安德森'],['78'],[],"['Bengt Bergius', 'Anja Broms ', 'Marie Burman', 'Amanda Davies', 'Tatiana Delaunay', 'Karin Engman', 'Jan-Eje Ferling', 'Thore Flygel', 'Lotta Forsberg', '安东·福斯蒂克', 'Fanny Forsdik', 'Anders Hellström', 'Göran Holm', 'Stefan Karlsson', 'Jessica Louthander', 'Lars Lundgren']",['关于无尽 Om det oändliga'],['剧情'],['7.4'],['4208'],[' 瑞典语']
[' 日本 / 法国'],['滨口龙介'],['119'],"['05', '09']","['东出昌大', '唐田英里佳', '濑户康史', '山下莉绪', '伊藤沙莉', '渡边大知', '仲本工事', '田中美佐子']",['夜以继日 寝ても覚めても'],"['剧情', '爱情']",['7.4'],['20375'],[' 日语']
[' 苏丹'],['Amjad Abu Alala '],['105'],[],"['Mazin Ahmed', 'Talal Afifi', 'Moatasem Rashed', 'Mustafa Shehata', 'Bonna Khalid', 'Hassan Ali', 'Islam Mubarak', 'Mahmoud Alsarraj', 'Mohamed Khalil']",['你会在20岁时死去 ستموت في العشرين'],['剧情'],['7.3'],['1001'],[' 阿拉伯语']
[' 美国'],['布莱德利·库珀'],['135'],"['08', '10']","['Lady Gaga', '布莱德利·库珀', '山姆·艾里奥特', '安德鲁·戴斯·克雷', '拉菲·格拉沃恩', '安东尼·拉莫斯', '大卫·查普尔', '亚历克·鲍德温', '马龙·威廉姆斯', '布兰迪·卡莉', '朗·瑞弗金', '巴里·沙巴卡·亨利', '迈克尔·D·罗伯茨', '迈克尔·哈尔尼', '丽贝卡·菲尔德', '威廉·贝利', '格雷戈·格伦伯格', 'D·J·尚格拉·皮尔斯', '德瑞娜·德尼罗', '艾迪·格里芬', '哈尔希', '马修·利巴提克', '路奈尔·坎贝尔', '唐·渥斯', '伦尼·卡斯特罗', '唐·罗伊·金', '格雷戈里·斯卡尔尼奇', '弗兰克·安妮罗', '杰尔马诺·布兰科', '梅根·豪恩', '马克·查普曼', '史蒂文·西塞罗', '阿曼达·菲尔茨', '阿尔弗雷德·加比杜林', '弗雷德里克·基夫']",['一个明星的诞生 A Star Is Born'],"['剧情', '爱情', '音乐']",['7.3'],['97451'],[' 英语']
[' 马来西亚 / 英国'],['林书宇'],['120'],[],"['李心洁', '阿部宽', '张艾嘉', '大卫·奥克斯', '朱利安·山德斯', '约翰·汉纳', '林宣妤', '陈琼华', '谢振刚', 'Naeim Ghalili']",['夕雾花园 The Garden of Evening Mists'],"['剧情', '历史']",['7.2'],['2318'],[' 英语 / 粤语 / 日语 / 马来语']
[' 英国 / 美国 / 加拿大'],['德克斯特·弗莱彻'],['121'],[],"['塔伦·埃哲顿', '杰米·贝尔', '理查德·麦登', '布莱丝·达拉斯·霍华德', '斯蒂文·麦金托什', '查理·罗', '哈丽特·瓦尔特', '维克托里娅·菲斯', '杰玛·琼斯', '汤姆·班尼特', '朱利安·费罗', '莱顿·威廉姆斯', '基特·康纳', '卡米尔·雷米泽斯基', '贝恩·科拉科', '齐亚德·阿巴扎', '伊斯雷尔·鲁兹', '拉斯科·阿特金斯', '格雷厄姆·弗莱彻-库克', '史蒂威·戴维斯']",['火箭人 Rocketman'],"['剧情', '同性', '音乐', '传记']",['7.2'],['15627'],[' 英语']
[' 美国'],['玛丽埃尔·海勒'],['106'],"['09', '10']","['梅丽莎·麦卡西', '理查德·E·格兰特', '多莉·韦尔斯', '本·法尔科内', '格里高利·克洛斯蒂舍夫斯基', '简·库丁', '斯蒂芬·斯皮内拉', '克里斯蒂安·纳瓦罗', '普·班德赫', '埃里克·拉雷·哈维', '布兰登·斯科特·琼斯', '雪伊·德林恩', '罗莎尔·卡农', '安娜·迪佛·史密斯', '马克·埃文·杰克逊', 'Marcella Lowery', '罗伯塔·瓦拉赫', '蒂娜·本科', '乔安娜·阿德勒', '迈克尔·西里尔·克赖顿', '爱丽丝·克雷梅尔堡', '露西·德维托', '贾斯汀·邦德', '马米·科西科', '扎布丽娜·格瓦拉', 'Ron Maestri', '阿曼德·里斯科', 'Liz Eng', '桃乐丝·麦卡锡', 'Bill Walters']",['你能原谅我吗？ Can You Ever Forgive Me?'],"['剧情', '喜剧', '传记', '犯罪']",['7.2'],['7756'],[' 英语']
