地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 中国大陆'],"['陈凯歌', '张一白', '管虎', '薛晓路', '徐峥', '宁浩', '文牧野']",['155'],[],"['黄渤', '张译', '韩昊霖', '杜江', '葛优', '刘昊然', '宋佳', '王千源', '任素汐', '吴京', '朱一龙', '王东', '陈飞宇', '佟丽娅', '欧豪', '张嘉译', '惠英红', '龚蓓苾', '田壮壮', '韩东君', '辛柏青', '周冬雨', '任达华', '江珊', '王砚辉', '耿乐', '姜武', '梁静', '佟大为', '魏晨', '胡军', '王天辰', '彭昱畅', '罗海琼', '郭丞', '周依然', '樊雨洁', '刘涛', '马伊琍', '张建亚', '徐峥', '王洛勇', '高亚麟', '王道铁', '程禹森', '马书良', '景海鹏', '陈冬', '雷佳音', '张子枫', '陶虹', '郭京飞', '袁文康', '贾晨飞', '邵汶', '张芝华', '段博文', '郎平']",['我和我的祖国'],['剧情'],['7.8'],['734439'],[' 汉语普通话']
[' 中国大陆'],['柯汶利'],['112'],[],"['肖央', '谭卓', '陈冲', '姜皓文', '秦沛', '边天扬', '许文姗', '张熙然', '施名帅', '黄健玮']",['误杀'],"['剧情', '悬疑', '犯罪']",['7.7'],['536419'],[' 汉语普通话']
[' 中国大陆'],['杨荔钠'],['124'],[],"['郝蕾', '金燕玲', '曲隽希', '李文波', '黄尚禾']",['春潮'],"['剧情', '家庭']",['7.2'],['20932'],[' 汉语普通话']
[' 中国大陆'],['王路沙'],['96'],[],"['李肖宁', '契那日图', '李春明', '塔娜花日', '刚照日嘎', '白那日苏', '阿古', '刘鹏云']",['红色之子·单刀赴会'],"['动作', '传记', '历史']",['7.1'],['807'],[]
[' 中国大陆'],['韩寒'],['98'],[],"['沈腾', '黄景瑜', '尹正', '张本煜', '尹昉', '田雨', '魏翔', '赵文瑄', '腾格尔', '易小星', '李庆誉', '高华阳', '刘帅良', '李玲玉', '何穗', '潘晓婷', '田原', '李春嫒', '冯绍峰']",['飞驰人生'],['喜剧'],['6.9'],['735085'],[' 汉语普通话 / 英语']
[' 中国大陆'],['陈思诚'],['121'],['02'],"['王宝强', '刘昊然', '肖央', '刘承羽', '尚语贤', '王迅', '妻夫木聪', '迈克尔·皮特', '白灵', '元华', '曾江', '王成思', '杨金赐', '范湉湉', '佟丽娅', '陈思诚']",['唐人街探案2'],"['喜剧', '动作', '悬疑']",['6.7'],['696084'],[' 汉语普通话']
[' 中国大陆'],"['闫非', '彭大魔']",['118'],['07'],"['沈腾', '宋芸桦', '张一鸣', '张晨光', '常远', '魏翔', '赵自强', '九孔', '李立群', '王成思', '徐冬冬', '艾伦', '杨皓宇', '黄才伦', '王力宏', '包贝尔', '郎咸平', '张绍刚', '杨文哲', '陶亮', '王赞', '黄杨', '刘鉴', '杨沅翰', '林炳宝', '骆佳', '陈昊明', '臧一人']",['西虹市首富'],['喜剧'],['6.6'],['783192'],[' 汉语普通话']
[' 中国大陆'],['陈力'],['120'],[],"['王仁君', '王志飞', '刘智扬', '胡兵', '张一山', '孙维民', '李幼斌', '董玥', '邹先煜']",['古田军号'],"['剧情', '历史', '战争']",['6.6'],['6320'],[' 汉语普通话']
[' 中国大陆'],['刘畅'],['90'],[],"['张樟', '邓郁立', '方文强', '叶子诚', '李欢', '张超', '李婷婷', '陈博豪', '孙嘉灵', '李九霄', '龚锐']",['独家记忆番外之再见爱'],['爱情'],['6.5'],['3900'],[' 汉语普通话']
[' 中国大陆'],['仇晟'],['118'],['07'],"['李淳', '黄璐', '龚子涵', '邓竞', '刘琦', '许烁', '钱炫邑']",['郊区的鸟'],['剧情'],['6.5'],['1405'],[' 汉语普通话']
